Population,NestID,Fband,Year,Attempt,JulianFED,Clutch,MinHatch,Banded,Exp,Exclude,Nage,Mass
KY,2901,225193095,2008,3,176,4,4,4,no,,10,16.4
KY,2919,225193095,2008,1,96,4,4,4,no,,10,26.1
KY,2919,225193095,2008,1,96,4,4,4,no,,10,21.5
KY,2919,225193095,2008,1,96,4,4,4,no,,10,18
KY,2919,225193095,2008,1,96,4,4,4,no,,10,16.9
KY,2820,225193216,2008,1,114,5,4,4,no,,12,26.9
KY,2820,225193216,2008,1,114,5,4,4,no,,12,26.4
KY,2820,225193216,2008,1,114,5,4,4,no,,12,26.4
KY,2820,225193216,2008,1,114,5,4,4,no,,12,25.4
KY,2822,225193216,2008,3,173,3,3,3,no,,10,26.8
KY,2822,225193216,2008,3,173,3,3,3,no,,10,26.8
KY,2822,225193216,2008,3,173,3,3,3,no,,10,26
KY,2839,225193231,2008,1,102,6,5,5,no,,10,26.2
KY,2839,225193231,2008,1,102,6,5,5,no,,10,25.1
KY,2839,225193231,2008,1,102,6,5,5,no,,10,25
KY,2839,225193231,2008,1,102,6,5,5,no,,10,24
KY,2839,225193231,2008,1,102,6,5,5,no,,10,23.7
KY,2840,225193231,2008,2,147,5,5,5,no,,9,22.9
KY,2840,225193231,2008,2,147,5,5,5,no,,9,21.4
KY,2840,225193231,2008,2,147,5,5,5,no,,9,19.9
KY,2840,225193231,2008,2,147,5,5,5,no,,9,16.3
KY,2840,225193231,2008,2,147,5,5,5,no,,9,8.8
KY,2824,225193234,2008,1,105,5,5,5,no,,10,28.7
KY,2824,225193234,2008,1,105,5,5,5,no,,10,27.8
KY,2824,225193234,2008,1,105,5,5,5,no,,10,27.3
KY,2824,225193234,2008,1,105,5,5,5,no,,10,26.5
KY,2824,225193234,2008,1,105,5,5,5,no,,10,25.9
KY,2825,225193234,2008,2,152,4,4,3,no,,9,24.8
KY,2825,225193234,2008,2,152,4,4,3,no,,9,23.2
KY,2825,225193234,2008,2,152,4,4,3,no,,9,19.6
KY,2857,225193251,2008,4,181,5,4,4,no,,9,29.8
KY,2857,225193251,2008,4,181,5,4,4,no,,9,29.1
KY,2857,225193251,2008,4,181,5,4,4,no,,9,27.2
KY,2857,225193251,2008,4,181,5,4,4,no,,9,24.1
KY,2910,225193251,2008,1,103,6,4,4,no,,13,25.2
KY,2910,225193251,2008,1,103,6,4,4,no,,13,24.2
KY,2910,225193251,2008,1,103,6,4,4,no,,13,22.2
KY,2910,225193251,2008,1,103,6,4,4,no,,13,21.7
KY,2912,225193251,2008,1,144,6,6,3,no,,9,20.8
KY,2912,225193251,2008,1,144,6,6,3,no,,9,19.8
KY,2912,225193251,2008,1,144,6,6,3,no,,9,18.2
KY,2877,225193259,2008,2,131,6,5,4,no,,10,26
KY,2877,225193259,2008,2,131,6,5,4,no,,10,25.6
KY,2877,225193259,2008,2,131,6,5,4,no,,10,25.1
KY,2877,225193259,2008,2,131,6,5,4,no,,10,23.3
KY,2872,225193269,2008,1,99,5,1,1,no,,9,21
KY,2891,225193285,2008,1,111,4,2,2,no,,11,26.3
KY,2891,225193285,2008,1,111,4,2,2,no,,11,25
KY,2894,225193285,2008,4,189,3,3,2,no,,9,23.9
KY,2894,225193285,2008,4,189,3,3,2,no,,9,21.3
KY,2922,228160279,2008,1,105,5,5,5,no,,11,27
KY,2922,228160279,2008,1,105,5,5,5,no,,11,26.9
KY,2922,228160279,2008,1,105,5,5,5,no,,11,26.5
KY,2922,228160279,2008,1,105,5,5,5,no,,11,25.1
KY,2922,228160279,2008,1,105,5,5,5,no,,11,21.7
KY,2923,228160279,2008,2,146,6,5,5,no,,10,24.5
KY,2923,228160279,2008,2,146,6,5,5,no,,10,23.7
KY,2923,228160279,2008,2,146,6,5,5,no,,10,23.6
KY,2923,228160279,2008,2,146,6,5,5,no,,10,21.6
KY,2923,228160279,2008,2,146,6,5,5,no,,10,20.1
KY,2883,228160282,2008,1,104,5,3,3,no,,11,27.6
KY,2883,228160282,2008,1,104,5,3,3,no,,11,25.6
KY,2883,228160282,2008,1,104,5,3,3,no,,11,23.3
KY,2884,228160282,2008,2,145,6,4,1,no,,9,19.8
KY,2836,228160283,2008,2,134,7,5,5,no,,10,27.4
KY,2836,228160283,2008,2,134,7,5,5,no,,10,26.4
KY,2836,228160283,2008,2,134,7,5,5,no,,10,25.1
KY,2836,228160283,2008,2,134,7,5,5,no,,10,24.6
KY,2836,228160283,2008,2,134,7,5,5,no,,10,16.8
KY,2837,228160283,2008,3,176,5,1,1,no,,10,26.2
KY,2849,228160327,2008,1,98,5,5,5,no,,12,19.6
KY,2849,228160327,2008,1,98,5,5,5,no,,12,18.5
KY,2849,228160327,2008,1,98,5,5,5,no,,12,18.3
KY,2849,228160327,2008,1,98,5,5,5,no,,12,16.3
KY,2849,228160327,2008,1,98,5,5,5,no,,12,13.3
KY,2895,228160333,2008,1,102,6,5,4,no,,10,28.2
KY,2895,228160333,2008,1,102,6,5,4,no,,10,24.3
KY,2895,228160333,2008,1,102,6,5,4,no,,10,22.9
KY,2895,228160333,2008,1,102,6,5,4,no,,10,20.7
KY,2896,228160333,2008,2,137,5,4,4,no,,10,27.7
KY,2896,228160333,2008,2,137,5,4,4,no,,10,25
KY,2896,228160333,2008,2,137,5,4,4,no,,10,24.8
KY,2896,228160333,2008,2,137,5,4,4,no,,10,21.2
KY,2897,228160333,2008,3,171,6,5,5,no,,10,30.1
KY,2897,228160333,2008,3,171,6,5,5,no,,10,28
KY,2897,228160333,2008,3,171,6,5,5,no,,10,26.8
KY,2897,228160333,2008,3,171,6,5,5,no,,10,26.6
KY,2897,228160333,2008,3,171,6,5,5,no,,10,24.8
KY,2898,228160333,2008,4,205,5,4,4,no,,11,25.7
KY,2898,228160333,2008,4,205,5,4,4,no,,11,24.9
KY,2898,228160333,2008,4,205,5,4,4,no,,11,24
KY,2898,228160333,2008,4,205,5,4,4,no,,11,22
KY,2953,228160335,2008,1,103,6,6,5,no,,12,26
KY,2953,228160335,2008,1,103,6,6,5,no,,12,24
KY,2953,228160335,2008,1,103,6,6,5,no,,12,23.5
KY,2953,228160335,2008,1,103,6,6,5,no,,12,23
KY,2953,228160335,2008,1,103,6,6,5,no,,12,22.5
KY,2954,228160335,2008,2,143,6,6,6,no,,9,25.5
KY,2954,228160335,2008,2,143,6,6,6,no,,9,25
KY,2954,228160335,2008,2,143,6,6,6,no,,9,24.7
KY,2954,228160335,2008,2,143,6,6,6,no,,9,24.4
KY,2954,228160335,2008,2,143,6,6,6,no,,9,24.2
KY,2954,228160335,2008,2,143,6,6,6,no,,9,22.1
KY,2955,228160335,2008,3,180,5,4,4,no,,10,26.6
KY,2955,228160335,2008,3,180,5,4,4,no,,10,26.4
KY,2955,228160335,2008,3,180,5,4,4,no,,10,26.2
KY,2955,228160335,2008,3,180,5,4,4,no,,10,21.4
KY,2946,228160345,2008,1,98,5,3,3,no,,8,30.3
KY,2946,228160345,2008,1,98,5,3,3,no,,8,26.5
KY,2946,228160345,2008,1,98,5,3,3,no,,8,24
KY,2947,228160345,2008,2,136,5,5,5,no,,10,22.6
KY,2947,228160345,2008,2,136,5,5,5,no,,10,21.9
KY,2947,228160345,2008,2,136,5,5,5,no,,10,21.3
KY,2947,228160345,2008,2,136,5,5,5,no,,10,20.8
KY,2947,228160345,2008,2,136,5,5,5,no,,10,19.9
KY,2948,228160345,2008,3,177,6,2,2,no,,9,25.4
KY,2948,228160345,2008,3,177,6,2,2,no,,9,22.6
KY,2949,228160345,2008,4,214,5,3,3,no,,10,26.9
KY,2949,228160345,2008,4,214,5,3,3,no,,10,23.1
KY,2949,228160345,2008,4,214,5,3,3,no,,10,22.2
KY,2926,228160408,2008,1,95,6,4,3,no,,10,20.9
KY,2926,228160408,2008,1,95,6,4,3,no,,10,19.9
KY,2926,228160408,2008,1,95,6,4,3,no,,10,18.3
KY,2874,228160413,2008,3,142,5,4,2,no,,10,23.8
KY,2874,228160413,2008,3,142,5,4,2,no,,10,22.6
KY,2950,228160433,2008,1,217,4,4,4,no,,10,21.9
KY,2950,228160433,2008,1,217,4,4,4,no,,10,20.8
KY,2950,228160433,2008,1,217,4,4,4,no,,10,16.9
KY,2950,228160433,2008,1,217,4,4,4,no,,10,16.7
KY,2861,228160439,2008,4,206,4,4,2,no,,11,24.8
KY,2861,228160439,2008,4,206,4,4,2,no,,11,24.4
KY,2920,228160439,2008,2,168,5,5,5,no,,10,25
KY,2920,228160439,2008,2,168,5,5,5,no,,10,23.8
KY,2920,228160439,2008,2,168,5,5,5,no,,10,22.9
KY,2920,228160439,2008,2,168,5,5,5,no,,10,22.8
KY,2920,228160439,2008,2,168,5,5,5,no,,10,18.7
KY,2880,228160451,2008,1,101,6,4,4,no,,10,25.8
KY,2880,228160451,2008,1,101,6,4,4,no,,10,25.6
KY,2880,228160451,2008,1,101,6,4,4,no,,10,25.6
KY,2880,228160451,2008,1,101,6,4,4,no,,10,24.2
KY,2940,228160456,2008,3,149,5,5,5,no,,11,25.6
KY,2940,228160456,2008,3,149,5,5,5,no,,11,22
KY,2940,228160456,2008,3,149,5,5,5,no,,11,19.7
KY,2940,228160456,2008,3,149,5,5,5,no,,11,18.8
KY,2940,228160456,2008,3,149,5,5,5,no,,11,16.5
KY,2958,228160480,2008,2,124,6,5,5,no,,11,25
KY,2958,228160480,2008,2,124,6,5,5,no,,11,24.4
KY,2958,228160480,2008,2,124,6,5,5,no,,11,24.4
KY,2958,228160480,2008,2,124,6,5,5,no,,11,23.9
KY,2958,228160480,2008,2,124,6,5,5,no,,11,21.1
KY,2960,228160480,2008,4,176,6,6,2,no,,9,23.2
KY,2960,228160480,2008,4,176,6,6,2,no,,9,20.7
KY,2962,228160480,2008,2,211,2,2,1,no,,11,22.4
KY,2851,228160587,2008,1,109,4,2,2,no,,11,22
KY,2851,228160587,2008,1,109,4,2,2,no,,11,20.9
KY,2852,228160587,2008,2,149,4,3,3,no,,10,22.1
KY,2852,228160587,2008,2,149,4,3,3,no,,10,21.6
KY,2852,228160587,2008,2,149,4,3,3,no,,10,12.2
KY,2831,228160598,2008,1,103,6,4,4,no,,9,26.6
KY,2831,228160598,2008,1,103,6,4,4,no,,9,25.6
KY,2831,228160598,2008,1,103,6,4,4,no,,9,25.1
KY,2831,228160598,2008,1,103,6,4,4,no,,9,24.6
KY,2832,228160598,2008,2,148,5,4,2,no,,11,22.3
KY,2832,228160598,2008,2,148,5,4,2,no,,11,21
KY,2869,228160629,2008,1,107,4,3,3,no,,11,25
KY,2869,228160629,2008,1,107,4,3,3,no,,11,24
KY,2869,228160629,2008,1,107,4,3,3,no,,11,23
KY,2933,228160629,2008,4,183,3,3,3,no,,9,25.9
KY,2933,228160629,2008,4,183,3,3,3,no,,9,22.7
KY,2933,228160629,2008,4,183,3,3,3,no,,9,19.7
KY,2928,228160641,2008,3,175,6,6,4,no,,9,28.5
KY,2928,228160641,2008,3,175,6,6,4,no,,9,26.6
KY,2928,228160641,2008,3,175,6,6,4,no,,9,26.6
KY,2928,228160641,2008,3,175,6,6,4,no,,9,26.4
KY,2829,228160658,2008,2,143,5,5,5,no,,10,26.8
KY,2829,228160658,2008,2,143,5,5,5,no,,10,26.3
KY,2829,228160658,2008,2,143,5,5,5,no,,10,25.7
KY,2829,228160658,2008,2,143,5,5,5,no,,10,25.5
KY,2829,228160658,2008,2,143,5,5,5,no,,10,23.1
KY,2830,228160658,2008,3,186,5,5,5,no,,9,25.7
KY,2830,228160658,2008,3,186,5,5,5,no,,9,24.3
KY,2830,228160658,2008,3,186,5,5,5,no,,9,24.1
KY,2830,228160658,2008,3,186,5,5,5,no,,9,23.4
KY,2830,228160658,2008,3,186,5,5,5,no,,9,22.3
KY,2899,228160663,2008,1,99,4,4,1,no,,12,21.1
KY,2888,228160672,2008,2,128,5,4,4,no,,12,27
KY,2888,228160672,2008,2,128,5,4,4,no,,12,25.1
KY,2888,228160672,2008,2,128,5,4,4,no,,12,24.6
KY,2888,228160672,2008,2,128,5,4,4,no,,12,24.3
KY,2890,228160672,2008,4,185,5,3,3,no,,10,26.2
KY,2890,228160672,2008,4,185,5,3,3,no,,10,25
KY,2890,228160672,2008,4,185,5,3,3,no,,10,17.6
KY,2885,228160678,2008,1,112,5,5,4,no,,10,21.9
KY,2885,228160678,2008,1,112,5,5,4,no,,10,21.4
KY,2885,228160678,2008,1,112,5,5,4,no,,10,20.7
KY,2885,228160678,2008,1,112,5,5,4,no,,10,20.3
KY,2907,228160680,2008,2,124,5,5,4,no,,10,27.3
KY,2907,228160680,2008,2,124,5,5,4,no,,10,26.9
KY,2907,228160680,2008,2,124,5,5,4,no,,10,25.3
KY,2907,228160680,2008,2,124,5,5,4,no,,10,24.9
KY,2908,228160680,2008,3,164,4,1,1,no,,9,25.7
KY,2934,228160683,2008,1,100,5,5,5,no,,9,22
KY,2934,228160683,2008,1,100,5,5,5,no,,9,21
KY,2934,228160683,2008,1,100,5,5,5,no,,9,
KY,2934,228160683,2008,1,100,5,5,5,no,,9,
KY,2934,228160683,2008,1,100,5,5,5,no,,9,
KY,2915,228160690,2008,1,143,5,5,5,no,,9,25.3
KY,2915,228160690,2008,1,143,5,5,5,no,,9,25
KY,2915,228160690,2008,1,143,5,5,5,no,,9,24.8
KY,2915,228160690,2008,1,143,5,5,5,no,,9,22.6
KY,2915,228160690,2008,1,143,5,5,5,no,,9,20.3
KY,2916,228160690,2008,2,185,3,3,3,no,,11,28.2
KY,2916,228160690,2008,2,185,3,3,3,no,,11,27.1
KY,2916,228160690,2008,2,185,3,3,3,no,,11,25.9
KY,2917,228160690,2008,1,104,4,3,3,no,,10,26.3
KY,2917,228160690,2008,1,104,4,3,3,no,,10,24.8
KY,2917,228160690,2008,1,104,4,3,3,no,,10,24.2
KY,2921,228160694,2008,1,102,5,5,4,no,,8,
KY,2921,228160694,2008,1,102,5,5,4,no,,8,
KY,2921,228160694,2008,1,102,5,5,4,no,,8,
KY,2921,228160694,2008,1,102,5,5,4,no,,8,
KY,2843,234100702,2008,1,111,5,4,2,no,,10,25.9
KY,2843,234100702,2008,1,111,5,4,2,no,,10,19.7
KY,2965,234100705,2008,1,108,5,5,5,no,,9,22.6
KY,2965,234100705,2008,1,108,5,5,5,no,,9,20.9
KY,2965,234100705,2008,1,108,5,5,5,no,,9,19.4
KY,2965,234100705,2008,1,108,5,5,5,no,,9,19.4
KY,2965,234100705,2008,1,108,5,5,5,no,,9,15.1
KY,2966,234100705,2008,2,150,5,5,4,no,,10,20
KY,2966,234100705,2008,2,150,5,5,4,no,,10,19.7
KY,2966,234100705,2008,2,150,5,5,4,no,,10,19.1
KY,2966,234100705,2008,2,150,5,5,4,no,,10,18.6
KY,2968,234100705,2008,4,210,4,3,1,no,,9,27.8
KY,2956,234100706,2008,1,108,6,4,3,no,,8,24
KY,2956,234100706,2008,1,108,6,4,3,no,,8,21.6
KY,2956,234100706,2008,1,108,6,4,3,no,,8,15.5
KY,2930,234100708,2008,1,108,5,5,5,no,,10,24.4
KY,2930,234100708,2008,1,108,5,5,5,no,,10,23.5
KY,2930,234100708,2008,1,108,5,5,5,no,,10,23
KY,2930,234100708,2008,1,108,5,5,5,no,,10,21.9
KY,2930,234100708,2008,1,108,5,5,5,no,,10,20.7
KY,2963,234100708,2008,1,168,5,5,5,no,,10,23.5
KY,2963,234100708,2008,1,168,5,5,5,no,,10,21.4
KY,2963,234100708,2008,1,168,5,5,5,no,,10,21
KY,2963,234100708,2008,1,168,5,5,5,no,,10,21
KY,2963,234100708,2008,1,168,5,5,5,no,,10,19.2
KY,2964,234100708,2008,2,206,4,4,4,no,,10,24.8
KY,2964,234100708,2008,2,206,4,4,4,no,,10,23.7
KY,2964,234100708,2008,2,206,4,4,4,no,,10,22.5
KY,2964,234100708,2008,2,206,4,4,4,no,,10,21.8
KY,2846,234100712,2008,1,107,4,4,2,no,,11,27.2
KY,2846,234100712,2008,1,107,4,4,2,no,,11,26.2
KY,2847,234100712,2008,2,143,6,6,6,no,,9,25.4
KY,2847,234100712,2008,2,143,6,6,6,no,,9,24
KY,2847,234100712,2008,2,143,6,6,6,no,,9,23.9
KY,2847,234100712,2008,2,143,6,6,6,no,,9,22.7
KY,2847,234100712,2008,2,143,6,6,6,no,,9,22.3
KY,2847,234100712,2008,2,143,6,6,6,no,,9,21.6
KY,2913,234100842,2008,1,121,4,4,3,no,,11,23.2
KY,2913,234100842,2008,1,121,4,4,3,no,,11,22.5
KY,2913,234100842,2008,1,121,4,4,3,no,,11,22
KY,2914,234100842,2008,2,159,4,4,3,no,,10,25
KY,2914,234100842,2008,2,159,4,4,3,no,,10,19.6
KY,2914,234100842,2008,2,159,4,4,3,no,,10,18.4
KY,2935,234100893,2008,2,136,5,1,1,no,,10,21.6
KY,2936,234100893,2008,3,178,4,4,4,no,,10,23.9
KY,2936,234100893,2008,3,178,4,4,4,no,,10,23.7
KY,2936,234100893,2008,3,178,4,4,4,no,,10,23.4
KY,2936,234100893,2008,3,178,4,4,4,no,,10,20.6
KY,2983,225193216,2009,1,103,6,5,2,CF,,11,23.1
KY,2983,225193216,2009,1,103,6,5,2,CF,,11,19.5
KY,2999,225193216,2009,1,108,5,3,2,no,,9,24.5
KY,2999,225193216,2009,1,108,5,3,2,no,,9,24.4
KY,3000,225193231,2009,2,141,6,5,2,CF,,11,24.2
KY,3000,225193231,2009,2,141,6,5,2,CF,,11,22
KY,3001,225193231,2009,3,179,4,3,3,no,,10,25
KY,3001,225193231,2009,3,179,4,3,3,no,,10,24.8
KY,3001,225193231,2009,3,179,4,3,3,no,,10,24.7
KY,3030,225193251,2009,1,96,4,4,4,no,,11,28.2
KY,3030,225193251,2009,1,96,4,4,4,no,,11,25.6
KY,3030,225193251,2009,1,96,4,4,4,no,,11,25.2
KY,3030,225193251,2009,1,96,4,4,4,no,,11,24.5
KY,3058,225193251,2009,3,174,6,5,4,CF,,11,18.7
KY,3058,225193251,2009,3,174,6,5,4,CF,,11,17.6
KY,3058,225193251,2009,3,174,6,5,4,CF,,11,17.4
KY,3058,225193251,2009,3,174,6,5,4,CF,,11,11.5
KY,2970,228160283,2009,1,107,7,7,6,CF,,9,25.9
KY,2970,228160283,2009,1,107,7,7,6,CF,,9,24
KY,2970,228160283,2009,1,107,7,7,6,CF,,9,23.6
KY,2970,228160283,2009,1,107,7,7,6,CF,,9,22.3
KY,2970,228160283,2009,1,107,7,7,6,CF,,9,22.1
KY,2970,228160283,2009,1,107,7,7,6,CF,,9,21.3
KY,2971,228160283,2009,2,153,5,5,2,CF,,9,23.3
KY,2971,228160283,2009,2,153,5,5,2,CF,,9,22.6
KY,2972,228160283,2009,3,194,3,3,3,no,,10,26.7
KY,2972,228160283,2009,3,194,3,3,3,no,,10,21.7
KY,2972,228160283,2009,3,194,3,3,3,no,,10,12.6
KY,3010,228160333,2009,1,91,5,5,5,no,,12,26.8
KY,3010,228160333,2009,1,91,5,5,5,no,,12,25.5
KY,3010,228160333,2009,1,91,5,5,5,no,,12,25.5
KY,3010,228160333,2009,1,91,5,5,5,no,,12,24.2
KY,3010,228160333,2009,1,91,5,5,5,no,,12,16.6
KY,3011,228160333,2009,2,131,5,4,3,CF,,11,27.8
KY,3011,228160333,2009,2,131,5,4,3,CF,,11,25.7
KY,3011,228160333,2009,2,131,5,4,3,CF,,11,25.1
KY,3012,228160333,2009,3,164,5,5,4,CF,,10,24.4
KY,3012,228160333,2009,3,164,5,5,4,CF,,10,24.4
KY,3012,228160333,2009,3,164,5,5,4,CF,,10,22.9
KY,3012,228160333,2009,3,164,5,5,4,CF,,10,21.5
KY,3013,228160333,2009,4,200,4,3,2,no,,13,27.2
KY,3013,228160333,2009,4,200,4,3,2,no,,13,24.9
KY,3107,228160335,2009,1,88,6,5,5,no,,13,22.9
KY,3107,228160335,2009,1,88,6,5,5,no,,13,21.5
KY,3107,228160335,2009,1,88,6,5,5,no,,13,20.8
KY,3107,228160335,2009,1,88,6,5,5,no,,13,18.2
KY,3107,228160335,2009,1,88,6,5,5,no,,13,16.1
KY,3100,228160345,2009,1,118,4,3,3,no,,10,25.8
KY,3100,228160345,2009,1,118,4,3,3,no,,10,25.2
KY,3100,228160345,2009,1,118,4,3,3,no,,10,21.1
KY,3101,228160345,2009,2,160,4,4,4,no,,9,23.9
KY,3101,228160345,2009,2,160,4,4,4,no,,9,23.9
KY,3101,228160345,2009,2,160,4,4,4,no,,9,23.7
KY,3101,228160345,2009,2,160,4,4,4,no,,9,18.6
KY,3078,228160456,2009,1,94,5,5,4,no,,10,23
KY,3078,228160456,2009,1,94,5,5,4,no,,10,22.9
KY,3078,228160456,2009,1,94,5,5,4,no,,10,22.7
KY,3078,228160456,2009,1,94,5,5,4,no,,10,19.8
KY,3080,228160456,2009,3,171,4,4,2,CF,,10,26.8
KY,3080,228160456,2009,3,171,4,4,2,CF,,10,26
KY,3112,228160480,2009,1,145,5,5,4,no,,10,24.4
KY,3112,228160480,2009,1,145,5,5,4,no,,10,23.6
KY,3112,228160480,2009,1,145,5,5,4,no,,10,23.1
KY,3112,228160480,2009,1,145,5,5,4,no,,10,23.1
KY,3113,228160480,2009,2,178,5,5,4,no,,10,27.6
KY,3113,228160480,2009,2,178,5,5,4,no,,10,26.2
KY,3113,228160480,2009,2,178,5,5,4,no,,10,23.6
KY,3113,228160480,2009,2,178,5,5,4,no,,10,14.8
KY,3114,228160480,2009,1,111,5,5,4,no,,9,28
KY,3114,228160480,2009,1,111,5,5,4,no,,9,25.3
KY,3114,228160480,2009,1,111,5,5,4,no,,9,25.1
KY,3114,228160480,2009,1,111,5,5,4,no,,9,24.4
KY,2980,228160598,2009,1,106,6,5,4,CF,,10,24.8
KY,2980,228160598,2009,1,106,6,5,4,CF,,10,24.3
KY,2980,228160598,2009,1,106,6,5,4,CF,,10,22.3
KY,2980,228160598,2009,1,106,6,5,4,CF,,10,15.7
KY,3071,228160641,2009,1,88,5,4,1,no,,14,25.1
KY,3072,228160641,2009,2,120,6,5,5,no,,10,26.7
KY,3072,228160641,2009,2,120,6,5,5,no,,10,26.2
KY,3072,228160641,2009,2,120,6,5,5,no,,10,25.6
KY,3072,228160641,2009,2,120,6,5,5,no,,10,25
KY,3072,228160641,2009,2,120,6,5,5,no,,10,18.7
KY,3074,228160641,2009,4,184,5,4,4,no,,10,28.3
KY,3074,228160641,2009,4,184,5,4,4,no,,10,26.6
KY,3074,228160641,2009,4,184,5,4,4,no,,10,24.4
KY,3074,228160641,2009,4,184,5,4,4,no,,10,19.4
KY,3019,228160650,2009,1,103,5,4,4,CF,,9,27.4
KY,3019,228160650,2009,1,103,5,4,4,CF,,9,25.7
KY,3019,228160650,2009,1,103,5,4,4,CF,,9,25.6
KY,3019,228160650,2009,1,103,5,4,4,CF,,9,23.8
KY,3022,228160650,2009,4,189,5,3,3,no,,11,22.9
KY,3022,228160650,2009,4,189,5,3,3,no,,11,20.9
KY,3022,228160650,2009,4,189,5,3,3,no,,11,20.1
KY,3006,228160672,2009,1,98,5,5,5,no,,10,24.9
KY,3006,228160672,2009,1,98,5,5,5,no,,10,24.1
KY,3006,228160672,2009,1,98,5,5,5,no,,10,24.1
KY,3006,228160672,2009,1,98,5,5,5,no,,10,23.9
KY,3006,228160672,2009,1,98,5,5,5,no,,10,18.5
KY,3007,228160672,2009,2,133,5,4,4,no,,10,22
KY,3007,228160672,2009,2,133,5,4,4,no,,10,21.1
KY,3007,228160672,2009,2,133,5,4,4,no,,10,19.9
KY,3007,228160672,2009,2,133,5,4,4,no,,10,17.1
KY,3009,228160672,2009,4,192,5,2,2,no,,10,22.2
KY,3009,228160672,2009,4,192,5,2,2,no,,10,20.2
KY,3116,234100708,2009,1,104,6,5,4,no,,11,23.8
KY,3116,234100708,2009,1,104,6,5,4,no,,11,21.1
KY,3116,234100708,2009,1,104,6,5,4,no,,11,19.6
KY,3116,234100708,2009,1,104,6,5,4,no,,11,16.1
KY,3117,234100708,2009,2,144,3,3,3,no,,11,23.7
KY,3117,234100708,2009,2,144,3,3,3,no,,11,22.9
KY,3117,234100708,2009,2,144,3,3,3,no,,11,18.7
KY,3118,234100708,2009,3,177,5,5,4,no,,9,25.2
KY,3118,234100708,2009,3,177,5,5,4,no,,9,24.4
KY,3118,234100708,2009,3,177,5,5,4,no,,9,23.3
KY,3118,234100708,2009,3,177,5,5,4,no,,9,18
KY,3048,234100741,2009,2,130,5,4,3,no,,10,28.5
KY,3048,234100741,2009,2,130,5,4,3,no,,10,27.7
KY,3048,234100741,2009,2,130,5,4,3,no,,10,26.1
KY,3081,234100742,2009,1,108,6,6,4,CF,,9,27.4
KY,3081,234100742,2009,1,108,6,6,4,CF,,9,26.1
KY,3081,234100742,2009,1,108,6,6,4,CF,,9,23.8
KY,3081,234100742,2009,1,108,6,6,4,CF,,9,19.1
KY,3083,234100742,2009,3,181,4,4,3,no,,10,22.2
KY,3083,234100742,2009,3,181,4,4,3,no,,10,16.6
KY,3083,234100742,2009,3,181,4,4,3,no,,10,14.5
KY,3041,234100782,2009,3,131,5,3,1,no,,12,22
KY,3042,234100782,2009,4,168,5,3,3,no,,10,26.7
KY,3042,234100782,2009,4,168,5,3,3,no,,10,25.6
KY,3042,234100782,2009,4,168,5,3,3,no,,10,25.6
KY,3043,234100782,2009,5,205,4,4,3,no,,10,23.2
KY,3043,234100782,2009,5,205,4,4,3,no,,10,23.2
KY,3043,234100782,2009,5,205,4,4,3,no,,10,22.6
KY,3098,234100787,2009,1,129,5,5,5,CF,,10,24.9
KY,3098,234100787,2009,1,129,5,5,5,CF,,10,23.5
KY,3098,234100787,2009,1,129,5,5,5,CF,,10,23.4
KY,3098,234100787,2009,1,129,5,5,5,CF,,10,23.3
KY,3098,234100787,2009,1,129,5,5,5,CF,,10,22
KY,3099,234100787,2009,2,167,4,3,3,no,,10,27
KY,3099,234100787,2009,2,167,4,3,3,no,,10,24.9
KY,3099,234100787,2009,2,167,4,3,3,no,,10,22.2
KY,3056,234100794,2009,1,104,4,4,4,CF,,9,25.9
KY,3056,234100794,2009,1,104,4,4,4,CF,,9,23.1
KY,3056,234100794,2009,1,104,4,4,4,CF,,9,20.7
KY,3056,234100794,2009,1,104,4,4,4,CF,,9,19.9
KY,3061,234100796,2009,1,89,6,5,4,no,,12,24.7
KY,3061,234100796,2009,1,89,6,5,4,no,,12,23.4
KY,3061,234100796,2009,1,89,6,5,4,no,,12,22.5
KY,3061,234100796,2009,1,89,6,5,4,no,,12,20.2
KY,3062,234100796,2009,2,128,5,5,4,no,,11,25.9
KY,3062,234100796,2009,2,128,5,5,4,no,,11,25.8
KY,3062,234100796,2009,2,128,5,5,4,no,,11,25.7
KY,3062,234100796,2009,2,128,5,5,4,no,,11,22.8
KY,3036,234100827,2009,1,102,4,4,4,no,,10,23.6
KY,3036,234100827,2009,1,102,4,4,4,no,,10,21.3
KY,3036,234100827,2009,1,102,4,4,4,no,,10,18.4
KY,3036,234100827,2009,1,102,4,4,4,no,,10,16.9
KY,3038,234100827,2009,3,165,5,5,3,no,,10,22.8
KY,3038,234100827,2009,3,165,5,5,3,no,,10,18.1
KY,3038,234100827,2009,3,165,5,5,3,no,,10,10.8
KY,2973,234100832,2009,1,104,5,4,3,no,,11,27.7
KY,2973,234100832,2009,1,104,5,4,3,no,,11,27.1
KY,2973,234100832,2009,1,104,5,4,3,no,,11,25.4
KY,3109,234100832,2009,3,163,6,4,4,no,,10,26
KY,3109,234100832,2009,3,163,6,4,4,no,,10,24.9
KY,3109,234100832,2009,3,163,6,4,4,no,,10,24.7
KY,3109,234100832,2009,3,163,6,4,4,no,,10,24
KY,3088,234100834,2009,1,109,6,6,4,CF,,10,27.8
KY,3088,234100834,2009,1,109,6,6,4,CF,,10,24.7
KY,3088,234100834,2009,1,109,6,6,4,CF,,10,24.3
